"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x1010448755248844800",2018-06-23 09:05:31,"x3380523881","drjanefreeman","RT @PHE_uk: Heading to a festival this summer? You should ensure you are up to date with your MMR vaccine because of measles outbreaks acro…","Twitter for iPhone",,,,FALSE,TRUE,0,76,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1010133952202502144","Heading to a festival this summer? You should ensure you are up to date with your MMR vaccine because of measles outbreaks across England. More info: https://t.co/OqpGN4nTrL  #StopTheSpread https://t.co/2nqxeYmVhM",,,,,,,,,
"x1010447557275684864",2018-06-23 09:00:45,"x1009526346383421440","OfficeOfVaibhav","RT @TheBHF: Today @PHE_uk have announced that dementia will now be included in the NHS Healthcare Check programme – a move that will enable…","Twitter for Android",,,,FALSE,TRUE,0,26,,,,,,,,,,,,,,"x21751830 41822696","TheBHF PHE_uk","en",,,"x1007984415119683584","Today @PHE_uk have announced that dementia will now be included in the NHS Healthcare Check programme – a move that will enable healthcare professionals to talk to their patients about ways to reduce dementia risk: https://t.co/y818rEctY9",,,,,,,,,
"x1010446915941650432",2018-06-23 08:58:12,"x725352269823234049","nisusveterinary","RT @nisusmedical: #UK #heatwave alert risk as temperatures forecast to top 30C ⁦@PHE_uk⁩ set to issue warnings as temperatures continue to…","Twitter for Android",,,,FALSE,TRUE,0,1,"UK heatwave",,,,,,,,,,,,,"x2833822655 41822696","nisusmedical PHE_uk","en",,,"x1010321051769810945","#UK #heatwave alert risk as temperatures forecast to top 30C ⁦@PHE_uk⁩ set to issue warnings as temperatures continue to rise https://t.co/Ja88tYviCk",,,,,,,,,
"x1010442505496748033",2018-06-23 08:40:41,"x66710488","csmony","RT @AlisonBaum: Many inspirational people incl. @jennyowen2109 @UniversityLeeds @JuliaCsikar @jenny_godson @PHE_uk @collette were at today’…","Twitter for iPhone",,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,"x402672255 2270404235 33697736 4288849525 2240510024 41822696 6815262","AlisonBaum jennyowen2109 UniversityLeeds JuliaCsikar jenny_godson PHE_uk collette","en",,,"x1010210669323485184","Many inspirational people incl. @jennyowen2109 @UniversityLeeds @JuliaCsikar @jenny_godson @PHE_uk @collette were at today’s excellent @NOHPG_UK reducing oral health inequalities Study Day. Themes of early years prevention &amp; collaboration ran like golden threads through the day. https://t.co/4c0LG6AHMJ",,,,,,,,,
"x1010440123077537792",2018-06-23 08:31:13,"x759410418","craggs_dj","RT @PHE_uk: Heading to a festival this summer? You should ensure you are up to date with your MMR vaccine because of measles outbreaks acro…","Twitter for Android",,,,FALSE,TRUE,0,76,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1010133952202502144","Heading to a festival this summer? You should ensure you are up to date with your MMR vaccine because of measles outbreaks across England. More info: https://t.co/OqpGN4nTrL  #StopTheSpread https://t.co/2nqxeYmVhM",,,,,,,,,
"x1010439594054123520",2018-06-23 08:29:06,"x2491901065","RCOTEastern","RT @KarinBishopRCOT: We have a responsibility to start conversations about work, worklessness and health. Find resources on why and how fro…","Twitter for Android",,,,FALSE,TRUE,0,19,,,,,,,,,,,,,,"x2773237908","KarinBishopRCOT","en",,,"x1010133839283355648","We have a responsibility to start conversations about work, worklessness and health. Find resources on why and how from @PHE_uk  here. https://t.co/Kc7bZ3v0ni @CWorkHealth @RCOT_Work Our RCOT Health and Work Champions are a great exemplar of this. @RCOT_Gen",,,,,,,,,
"x1010436832255971328",2018-06-23 08:18:08,"x2884121631","DCCDirectorEE","RT @PHE_uk: How can health and care professionals help to get everybody active every day? Lots of useful tools and resources inside this ne…","Twitter for Android",,,,FALSE,TRUE,0,144,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1010063342906630144","How can health and care professionals help to get everybody active every day? Lots of useful tools and resources inside this new #AllOurHealth blog ➡️https://t.co/Fj7lHp1JTJ https://t.co/uy40WoAfej",,,,,,,,,
"x1010434267900456960",2018-06-23 08:07:57,"x392547375","MrsBosanquet","@EGRoss85 @PHE_uk @SurinderTamne @IPS_Infection @TalkJennie Plus, #IPC &amp; #TB could do some great work together. @IPS_Infection @SurinderTamne you remember Jennie Wilson too. It all comes around!","Twitter for iPhone","x1010418183247933441","x1284466693","EGRoss85",FALSE,FALSE,4,1,"IPC TB",,,,,,,,,,,,,"x1284466693 41822696 2515451593 358083739 1928070337 358083739 2515451593","EGRoss85 PHE_uk SurinderTamne IPS_Infection TalkJennie IPS_Infection SurinderTamne","en",,,,,,,,,,,,,
"x1010433705620451328",2018-06-23 08:05:43,"x392547375","MrsBosanquet","RT @EGRoss85: @MrsBosanquet @farrow_stacey @PHE_uk @SurinderTamne Worth doing. They’ve been popular @IPS_Infection @TalkJennie &amp; Lesley Pri…","Twitter for iPhone",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x1284466693 392547375 1689293256 41822696 2515451593 358083739 1928070337","EGRoss85 MrsBosanquet farrow_stacey PHE_uk SurinderTamne IPS_Infection TalkJennie","en",,,"x1010418183247933441","@MrsBosanquet @farrow_stacey @PHE_uk @SurinderTamne Worth doing. They’ve been popular @IPS_Infection @TalkJennie &amp; Lesley Price. Increased submissions to Journal of Infection Prevention #JIP",,,,,,,,,
"x1010431590302932992",2018-06-23 07:57:18,"x2615774178","brenius21","It all starts in school, my G/son has one PE lesson a week. That’s it! Need joined up partnership for life.@PHE_uk @10DowningStreet @phsothefacts https://t.co/EYWHritjZI","Twitter for iPhone",,,,TRUE,FALSE,0,1,,,"twitter.com/phe_uk/status/…","https://t.co/EYWHritjZI","https://twitter.com/phe_uk/status/1010063342906630144",,,,,,,,,"x41822696 14224719 329906456","PHE_uk 10DowningStreet phsothefacts","en","x1010063342906630144","How can health and care professionals help to get everybody active every day? Lots of useful tools and resources inside this new #AllOurHealth blog ➡️https://t.co/Fj7lHp1JTJ https://t.co/uy40WoAfej",,,,,,,,,,,
"x1010431317257998337",2018-06-23 07:56:13,"x591320586","KhatriRoshni","RT @KarinBishopRCOT: We have a responsibility to start conversations about work, worklessness and health. Find resources on why and how fro…","Twitter for iPhone",,,,FALSE,TRUE,0,19,,,,,,,,,,,,,,"x2773237908","KarinBishopRCOT","en",,,"x1010133839283355648","We have a responsibility to start conversations about work, worklessness and health. Find resources on why and how from @PHE_uk  here. https://t.co/Kc7bZ3v0ni @CWorkHealth @RCOT_Work Our RCOT Health and Work Champions are a great exemplar of this. @RCOT_Gen",,,,,,,,,
"x1010431113213431808",2018-06-23 07:55:24,"x4503586415","pharmacycomplet","@PHE_uk @JamieWaterall Great role for #HealthChampions in #HLPs and a great topic for a health campaign","Twitter for iPhone","x1010063342906630144","x41822696","PHE_uk",FALSE,FALSE,1,1,"HealthChampions HLPs",,,,,,,,,,,,,"x41822696 2706075254","PHE_uk JamieWaterall","en",,,,,,,,,,,,,
"x1010425562022793216",2018-06-23 07:33:21,"x326029626","pplwhocantpark","@Conservatives @PHE_uk Lies","Twitter for Android","x1009800233784659969","x14281853","Conservatives",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x14281853 41822696","Conservatives PHE_uk","en",,,,,,,,,,,,,
"x1010424432588926977",2018-06-23 07:28:52,"x809299201230336001","BMSLeedsBeckett","RT @StevePullan: Interested in ticks and emerging disease genomics? 

We have a @PHE_uk funded PhD studentship available at Porton/UoBath t…","Twitter for iPhone",,,,FALSE,TRUE,0,25,,,,,,,,,,,,,,"x29473922 41822696","StevePullan PHE_uk","en",,,"x1010131319748218880","Interested in ticks and emerging disease genomics? 

We have a @PHE_uk funded PhD studentship available at Porton/UoBath to work with us, @EpicFeil_ and the Medical Entomology team on sequencing-based biosurveillance of UK ticks. 

Pls RT

https://t.co/dYsOQi7veB",,,,,,,,,
"x1010424235620274176",2018-06-23 07:28:05,"x59750982","MicrobLog_me_uk","RT @AntibioticLeeds: @Cliodna_McNulty @DrDianeAshiru @elizbeech @PJOnline_News @PHE_uk @Wellcome_AMR @rcgp @BSACPresident https://t.co/gVx4…","Twitter for Android",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x216106495 3107833145 1951791067 3651960681 43070633 41822696 3292777305 42866391 1008086733525790720","AntibioticLeeds Cliodna_McNulty DrDianeAshiru elizbeech PJOnline_News PHE_uk Wellcome_AMR rcgp BSACPresident","und",,,"x1010385494579011584","@Cliodna_McNulty @DrDianeAshiru @elizbeech @PJOnline_News @PHE_uk @Wellcome_AMR @rcgp @BSACPresident https://t.co/gVx40emcQY",,,,,,,,,
"x1010423885496569857",2018-06-23 07:26:41,"x3010091548","drdonnaljohnson","RT @StevePullan: Interested in ticks and emerging disease genomics? 

We have a @PHE_uk funded PhD studentship available at Porton/UoBath t…","Twitter for iPhone",,,,FALSE,TRUE,0,25,,,,,,,,,,,,,,"x29473922 41822696","StevePullan PHE_uk","en",,,"x1010131319748218880","Interested in ticks and emerging disease genomics? 

We have a @PHE_uk funded PhD studentship available at Porton/UoBath to work with us, @EpicFeil_ and the Medical Entomology team on sequencing-based biosurveillance of UK ticks. 

Pls RT

https://t.co/dYsOQi7veB",,,,,,,,,
"x1010422585660715008",2018-06-23 07:21:31,"x108376704","HelenCasstles","RT @PHE_uk: Heading to a festival this summer? You should ensure you are up to date with your MMR vaccine because of measles outbreaks acro…","Twitter for iPad",,,,FALSE,TRUE,0,76,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1010133952202502144","Heading to a festival this summer? You should ensure you are up to date with your MMR vaccine because of measles outbreaks across England. More info: https://t.co/OqpGN4nTrL  #StopTheSpread https://t.co/2nqxeYmVhM",,,,,,,,,
"x1010421996793028608",2018-06-23 07:19:11,"x2462306584","Julieru13","RT @StevePullan: Interested in ticks and emerging disease genomics? 

We have a @PHE_uk funded PhD studentship available at Porton/UoBath t…","Twitter for iPhone",,,,FALSE,TRUE,0,25,,,,,,,,,,,,,,"x29473922 41822696","StevePullan PHE_uk","en",,,"x1010131319748218880","Interested in ticks and emerging disease genomics? 

We have a @PHE_uk funded PhD studentship available at Porton/UoBath to work with us, @EpicFeil_ and the Medical Entomology team on sequencing-based biosurveillance of UK ticks. 

Pls RT

https://t.co/dYsOQi7veB",,,,,,,,,
"x1010421802953265152",2018-06-23 07:18:25,"x2326277320","DianaFothergill","RT @RCObsGyn: A woman's health before conceiving very important. We have teamed up with @Tommys_baby @PHE_uk @UCL_IfWH to launch a digital…","Twitter for iPad",,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,"x82612443 17682815 41822696 3355027203","RCObsGyn Tommys_baby PHE_uk UCL_IfWH","en",,,"x1010130461656600576","A woman's health before conceiving very important. We have teamed up with @Tommys_baby @PHE_uk @UCL_IfWH to launch a digital tool to help women plan for #pregnancy https://t.co/DeNnFAGPTF https://t.co/F6Mj6EM8k0",,,,,,,,,
"x1010421638268096513",2018-06-23 07:17:45,"x916762834788372480","Stuart_Phelps58","RT @CleanAirLondon: We're issuing a preliminary #CodeOrange advisory of ozone and/or particle #airpollution for the *entire two week period…","Twitter for Android",,,,FALSE,TRUE,0,37,"CodeOrange airpollution",,,,,,,,,,,,,"x46926921","CleanAirLondon","en",,,"x1010096201742667776","We're issuing a preliminary #CodeOrange advisory of ozone and/or particle #airpollution for the *entire two week period* from Monday 25/6. Possibility of #CodeRed in days before @GreenJennyJones presents her draft #CleanAirAct on 5 July cc @MayorofLondon @michaelgove @PHE_uk https://t.co/MBrK3ixMDP",,,,,,,,,
"x1010420935424430080",2018-06-23 07:14:58,"x995930401339305984","BeckiSloly","RT @PHE_uk: Heading to a festival this summer? You should ensure you are up to date with your MMR vaccine because of measles outbreaks acro…","Twitter for iPhone",,,,FALSE,TRUE,0,76,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1010133952202502144","Heading to a festival this summer? You should ensure you are up to date with your MMR vaccine because of measles outbreaks across England. More info: https://t.co/OqpGN4nTrL  #StopTheSpread https://t.co/2nqxeYmVhM",,,,,,,,,
"x1010420581601247234",2018-06-23 07:13:34,"x902972677211787265","fionahammond74","RT @PHE_uk: Heading to a festival this summer? You should ensure you are up to date with your MMR vaccine because of measles outbreaks acro…","Twitter for iPhone",,,,FALSE,TRUE,0,76,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1010133952202502144","Heading to a festival this summer? You should ensure you are up to date with your MMR vaccine because of measles outbreaks across England. More info: https://t.co/OqpGN4nTrL  #StopTheSpread https://t.co/2nqxeYmVhM",,,,,,,,,
"x1010418183247933441",2018-06-23 07:04:02,"x1284466693","EGRoss85","@MrsBosanquet @farrow_stacey @PHE_uk @SurinderTamne Worth doing. They’ve been popular @IPS_Infection @TalkJennie &amp; Lesley Price. Increased submissions to Journal of Infection Prevention #JIP","Twitter for iPad","x1010258461962141697","x392547375","MrsBosanquet",FALSE,FALSE,2,2,"JIP",,,,,,,,,,,,,"x392547375 1689293256 41822696 2515451593 358083739 1928070337","MrsBosanquet farrow_stacey PHE_uk SurinderTamne IPS_Infection TalkJennie","en",,,,,,,,,,,,,
"x1010418131708366848",2018-06-23 07:03:49,"x3320699843","PjzPph","RT @RCObsGyn: A woman's health before conceiving very important. We have teamed up with @Tommys_baby @PHE_uk @UCL_IfWH to launch a digital…","Twitter for iPhone",,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,"x82612443 17682815 41822696 3355027203","RCObsGyn Tommys_baby PHE_uk UCL_IfWH","en",,,"x1010130461656600576","A woman's health before conceiving very important. We have teamed up with @Tommys_baby @PHE_uk @UCL_IfWH to launch a digital tool to help women plan for #pregnancy https://t.co/DeNnFAGPTF https://t.co/F6Mj6EM8k0",,,,,,,,,
"x1010415524663255041",2018-06-23 06:53:28,"x1491059328","LucyKPhysio","RT @KarinBishopRCOT: We have a responsibility to start conversations about work, worklessness and health. Find resources on why and how fro…","Twitter for Android",,,,FALSE,TRUE,0,19,,,,,,,,,,,,,,"x2773237908","KarinBishopRCOT","en",,,"x1010133839283355648","We have a responsibility to start conversations about work, worklessness and health. Find resources on why and how from @PHE_uk  here. https://t.co/Kc7bZ3v0ni @CWorkHealth @RCOT_Work Our RCOT Health and Work Champions are a great exemplar of this. @RCOT_Gen",,,,,,,,,
"x1010414967105957888",2018-06-23 06:51:15,"x579292487","H_Laird","RT @PHE_uk: How can health and care professionals help to get everybody active every day? Lots of useful tools and resources inside this ne…","Twitter for Android",,,,FALSE,TRUE,0,144,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1010063342906630144","How can health and care professionals help to get everybody active every day? Lots of useful tools and resources inside this new #AllOurHealth blog ➡️https://t.co/Fj7lHp1JTJ https://t.co/uy40WoAfej",,,,,,,,,
"x1010414882947256320",2018-06-23 06:50:55,"x4358902995","RPSWessex","RT @PHE_uk: How can health and care professionals help to get everybody active every day? Lots of useful tools and resources inside this ne…","Twitter for iPhone",,,,FALSE,TRUE,0,144,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1010063342906630144","How can health and care professionals help to get everybody active every day? Lots of useful tools and resources inside this new #AllOurHealth blog ➡️https://t.co/Fj7lHp1JTJ https://t.co/uy40WoAfej",,,,,,,,,
"x1010414530583810048",2018-06-23 06:49:31,"x2350203378","mecederqvist","RT @PHE_uk: #HPV vaccine reduces cancer-causing infection by 86 per cent: https://t.co/ktVmYbe34x","Twitter for Android",,,,FALSE,TRUE,0,146,"HPV",,"bit.ly/2MD6zG7","https://t.co/ktVmYbe34x","http://bit.ly/2MD6zG7",,,,,,,,,"x41822696","PHE_uk","en",,,"x1008736879037042689","#HPV vaccine reduces cancer-causing infection by 86 per cent: https://t.co/ktVmYbe34x",,,,,,,,,
"x1010413935823147008",2018-06-23 06:47:09,"x1378954676","ywilkinson1","RT @PHE_uk: Blog: Ten years on since the start of the HPV vaccine programme – what impact is it having? https://t.co/pusotl5alv #NHS70 http…","Twitter for iPad",,,,FALSE,TRUE,0,56,"NHS70",,"bit.ly/2yjelSB","https://t.co/pusotl5alv","http://bit.ly/2yjelSB",,,,,,,,,"x41822696","PHE_uk","en",,,"x1008641765430251521","Blog: Ten years on since the start of the HPV vaccine programme – what impact is it having? https://t.co/pusotl5alv #NHS70 https://t.co/J1UG8Vucaz",,,,,,,,,
"x1010412412208640000",2018-06-23 06:41:06,"x538927237","Mark_Machin","⁦⁦Can prescription ever be preventative? 
@PHE_uk⁩ ⁦@SAfoodforlife⁩ #EatYourselfWell https://t.co/JQBstlvoKG","Twitter for iPhone",,,,FALSE,FALSE,1,0,"EatYourselfWell",,"positive.news/2018/lifestyle…","https://t.co/JQBstlvoKG","https://www.positive.news/2018/lifestyle/33356/fresh-pickings-prescribing-produce-not-pills/",,,,,,,,,"x41822696 529475683","PHE_uk SAfoodforlife","en",,,,,,,,,,,,,
"x1010411621267771392",2018-06-23 06:37:57,"x879751182696230912","PublicHealthMap","RT @PHE_uk: BLOG: We chatted to two physical activity clinical champions about their work to help health professionals embed physical activ…","Twitter for Android",,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1010123626153238528","BLOG: We chatted to two physical activity clinical champions about their work to help health professionals embed physical activity into routine clinical care. Have a read here ▶️https://t.co/nFzHQjtCVi #AllOurHealth",,,,,,,,,
